"athlete_id","sex","sport","test_type","age_years","joint_pct","joint_band","joint_model","n_metrics_used"
"00967314-c87e-4cde-8874-a6f59b842642","Male","Football","SLLAH",13,NA,"-","-",0
"0117226c-6481-4d53-8e88-00bf44e431d0","Male","Football","SLLAH",13,NA,"-","-",0
"0117226c-6481-4d53-8e88-00bf44e431d0","Male","Football","SLLAH",13,NA,"-","-",0
"023d888d-ae7f-4a27-82d5-0457d8e9be27","Male","Football","SLLAH",11,NA,"-","-",0
"0371eae6-1134-4066-9249-7d9a9ad7a190","Male","Football","SLLAH",10,NA,"-","-",0
"057a1366-69ad-41d2-b1a0-8637a4d681a8","Male","Football","SLLAH",29,NA,"-","-",0
"06524d94-dbe7-455b-abf4-adcd715b09a4","Male","Football","SLLAH",10,NA,"-","-",0
"073d20b3-3644-4be1-baa0-bfdd132e799b","Male","Football","SLLAH",14,NA,"-","-",0
"0763fb27-240b-489b-b687-74ab941e5e01","Male","Football","SLLAH",14,NA,"-","-",0
"084b2965-96b9-4150-a77d-c8c4eae00958","Male","Football","SLLAH",29,NA,"-","-",0
"084b2965-96b9-4150-a77d-c8c4eae00958","Male","Football","SLLAH",28,NA,"-","-",0
"084b2965-96b9-4150-a77d-c8c4eae00958","Male","Football","SLLAH",28,NA,"-","-",0
"08520102-6afd-4313-a345-b475eeba8ff3","Male","Football","SLLAH",17,NA,"-","-",0
"08520102-6afd-4313-a345-b475eeba8ff3","Male","Football","SLLAH",16,NA,"-","-",0
"09a77bf8-4039-4726-9734-886c2af64fcc","Male","Football","SLLAH",15,NA,"-","-",0
"0b9c679e-f450-461a-b86c-abb9ef11a717","Male","Football","SLLAH",10,NA,"-","-",0
"10e834e9-c742-4872-83df-648d3e365d6a","Male","Football","SLLAH",16,NA,"-","-",0
"11a1a999-3f32-4091-a619-615e06fb1593","Male","Football","SLLAH",23,NA,"-","-",0
"12cd4246-3834-48a7-bd42-be3aaeb8f10a","Male","Football","SLLAH",14,NA,"-","-",0
"12cd4246-3834-48a7-bd42-be3aaeb8f10a","Male","Football","SLLAH",14,NA,"-","-",0
"187ae627-f573-4bfd-b83c-911d5a3a401f","Male","Football","SLLAH",30,NA,"-","-",0
"19abcf6f-e3b8-42c5-9b02-38d33246459f","Male","Football","SLLAH",23,NA,"-","-",0
"1bac9307-2881-42ad-bc5d-42e5ddb6fbf3","Male","Football","SLLAH",14,NA,"-","-",0
"2320dc73-4038-4b64-be5c-751812e56125","Male","Football","SLLAH",15,NA,"-","-",0
"25a02e1f-282b-4d48-903a-6bcb7bf555bf","Male","Football","SLLAH",31,NA,"-","-",0
"280607f2-9389-412e-82da-6971f06b02dd","Male","Football","SLLAH",10,NA,"-","-",0
"291214b4-4757-4b99-bf04-b7a5a1511558","Male","Football","SLLAH",13,NA,"-","-",0
"291214b4-4757-4b99-bf04-b7a5a1511558","Male","Football","SLLAH",12,NA,"-","-",0
"294828ef-7221-40c2-abfa-851861fb8358","Male","Football","SLLAH",12,NA,"-","-",0
"294828ef-7221-40c2-abfa-851861fb8358","Male","Football","SLLAH",12,NA,"-","-",0
"2a2f06c3-340b-4e1c-abc6-d6f11b645b50","Male","Football","SLLAH",13,NA,"-","-",0
"2a2f06c3-340b-4e1c-abc6-d6f11b645b50","Male","Football","SLLAH",12,NA,"-","-",0
"2b616707-321e-472e-8b11-453bc2bde93c","Male","Football","SLLAH",13,NA,"-","-",0
"2cc4306a-2429-470f-8fd8-1ffd59d06d9b","Male","Football","SLLAH",19,NA,"-","-",0
"2cc4306a-2429-470f-8fd8-1ffd59d06d9b","Male","Football","SLLAH",19,NA,"-","-",0
"2cc4306a-2429-470f-8fd8-1ffd59d06d9b","Male","Football","SLLAH",20,NA,"-","-",0
"2cf56688-5987-413d-bf16-23b59894a4f2","Male","Football","SLLAH",21,NA,"-","-",0
"2d00dcd6-df48-429a-9a1b-54150e8fdea6","Male","Football","SLLAH",12,NA,"-","-",0
"2d00dcd6-df48-429a-9a1b-54150e8fdea6","Male","Football","SLLAH",11,NA,"-","-",0
"2efa5ee5-63da-41fd-81c8-1fc2338de264","Male","Football","SLLAH",14,NA,"-","-",0
"2efa5ee5-63da-41fd-81c8-1fc2338de264","Male","Football","SLLAH",16,NA,"-","-",0
"2fe5ba8a-ae1c-48ba-889a-87ae0c3173c8","Male","Football","SLLAH",12,NA,"-","-",0
"3040690a-7306-41ab-8d57-90b025c039c1","Male","Football","SLLAH",35,NA,"-","-",0
"343965b1-a00b-440b-9318-9206ce9db187","Male","Football","SLLAH",26,NA,"-","-",0
"34e610ef-f30e-4d35-9a4c-bf5b7329b632","Male","Football","SLLAH",12,NA,"-","-",0
"37d30e20-13e0-43b7-966b-d593f6618bb2","Male","Football","SLLAH",10,NA,"-","-",0
"38e4c2ef-711b-45ea-9ddf-4e6bf13aaccf","Male","Football","SLLAH",9,NA,"-","-",0
"3ac70884-8fe1-470b-ac39-b9b8ebec99cf","Male","Football","SLLAH",24,NA,"-","-",0
"3b158f73-ba8c-4290-95c3-d8de4a3538e6","Male","Football","SLLAH",20,NA,"-","-",0
"3b158f73-ba8c-4290-95c3-d8de4a3538e6","Male","Football","SLLAH",19,NA,"-","-",0
"3b158f73-ba8c-4290-95c3-d8de4a3538e6","Male","Football","SLLAH",20,NA,"-","-",0
"3b1694dc-ba8c-40a9-99bb-059895d24a6d","Male","Football","SLLAH",13,NA,"-","-",0
"3bbeb448-11fc-4968-b1cf-dce297b38fc1","Male","Football","SLLAH",11,NA,"-","-",0
"3e3474d5-550b-4934-a59b-3545e39172e3","Male","Football","SLLAH",17,NA,"-","-",0
"3e3474d5-550b-4934-a59b-3545e39172e3","Male","Football","SLLAH",16,NA,"-","-",0
"425e7393-0981-43a9-bd7d-01d4f7d729e8","Male","Football","SLLAH",12,NA,"-","-",0
"45e9c6e4-bdde-4ddb-92c9-f9a064f5ce1b","Male","Football","SLLAH",12,NA,"-","-",0
"45e9c6e4-bdde-4ddb-92c9-f9a064f5ce1b","Male","Football","SLLAH",12,NA,"-","-",0
"46e26807-7623-4b39-974c-52e263693598","Male","Football","SLLAH",10,NA,"-","-",0
"48c85cce-8f12-4d21-8e61-f30ad5a426a3","Male","Football","SLLAH",16,NA,"-","-",0
"49269a40-4160-482e-98e4-885fe56b9c78","Male","Football","SLLAH",26,NA,"-","-",0
"49269a40-4160-482e-98e4-885fe56b9c78","Male","Football","SLLAH",25,NA,"-","-",0
"49e6f872-bf35-4411-8d41-7e4e2124882a","Male","Football","SLLAH",12,NA,"-","-",0
"4a63584e-c9ec-48d3-9a40-1246b59eb262","Male","Football","SLLAH",11,NA,"-","-",0
"4afa9e36-eb29-4dd0-9ff8-cfbfeb431b0f","Male","Football","SLLAH",12,NA,"-","-",0
"4b0cebd0-9936-4a5b-8dbc-c4007ddcf734","Male","Football","SLLAH",10,NA,"-","-",0
"4b3c2bb7-3100-4df4-9291-343a6d5a3adc","Male","Football","SLLAH",12,NA,"-","-",0
"4f097e84-a27b-4ee9-b206-76699e7e53e3","Male","Football","SLLAH",10,NA,"-","-",0
"4feccc00-14ab-4308-a17e-da9be27ce0b4","Male","Football","SLLAH",10,NA,"-","-",0
"5264b132-7a38-4d4a-b6c6-a55c9674a192","Male","Football","SLLAH",15,NA,"-","-",0
"52ea36da-4849-4c84-9e7e-b206ed526c8c","Male","Football","SLLAH",20,NA,"-","-",0
"52ea36da-4849-4c84-9e7e-b206ed526c8c","Male","Football","SLLAH",19,NA,"-","-",0
"52ea36da-4849-4c84-9e7e-b206ed526c8c","Male","Football","SLLAH",19,NA,"-","-",0
"5308ac83-7345-4f39-a821-1c35f28953a5","Male","Football","SLLAH",14,NA,"-","-",0
"5308ac83-7345-4f39-a821-1c35f28953a5","Male","Football","SLLAH",15,NA,"-","-",0
"57e06801-99d0-4b33-a01f-4c5868fb3240","Male","Football","SLLAH",27,NA,"-","-",0
"58829f42-91c6-4b3d-a867-de06ddb0b1b8","Male","Football","SLLAH",11,NA,"-","-",0
"59318079-7c34-44cb-bc3e-6f97c15c9a0d","Male","Football","SLLAH",19,NA,"-","-",0
"5df534e7-eeeb-44e4-abef-8177ec6e6435","Male","Football","SLLAH",18,NA,"-","-",0
"5df534e7-eeeb-44e4-abef-8177ec6e6435","Male","Football","SLLAH",19,NA,"-","-",0
"5e34385f-46c2-4e8e-b454-d00ae2174774","Male","Football","SLLAH",15,NA,"-","-",0
"5e563813-5b7f-4f33-a49a-c539b1acd158","Male","Football","SLLAH",11,NA,"-","-",0
"5ec4a41b-8f95-4ea6-83e8-8808cef8b694","Male","Football","SLLAH",33,NA,"-","-",0
"63e02bfa-4f19-4c7e-ba6d-d168d5b43c48","Male","Football","SLLAH",18,NA,"-","-",0
"652c7091-69ed-4241-a12a-9dc53dff722a","Male","Football","SLLAH",14,NA,"-","-",0
"65457b2e-f331-4bbe-8859-ab9ea2ffed67","Male","Football","SLLAH",14,NA,"-","-",0
"6748b15e-5fc6-4ad9-b449-f0d3addbcbd6","Male","Football","SLLAH",21,NA,"-","-",0
"6748b15e-5fc6-4ad9-b449-f0d3addbcbd6","Male","Football","SLLAH",20,NA,"-","-",0
"6748b15e-5fc6-4ad9-b449-f0d3addbcbd6","Male","Football","SLLAH",21,NA,"-","-",0
"67539a44-b6c6-4a5b-b4c1-6d1cfb756034","Male","Football","SLLAH",12,NA,"-","-",0
"692b45ca-1ba5-4081-9fa9-b827d2d526b6","Male","Football","SLLAH",21,NA,"-","-",0
"6999fb29-90ce-4da6-b116-60a3094b8aa7","Male","Football","SLLAH",16,NA,"-","-",0
"6a2996f8-2ed9-4a68-bf10-567302789fad","Male","Football","SLLAH",20,NA,"-","-",0
"6b117112-b2e5-40e7-9fa3-e6ca0d27a0b8","Male","Football","SLLAH",30,NA,"-","-",0
"6b117112-b2e5-40e7-9fa3-e6ca0d27a0b8","Male","Football","SLLAH",30,NA,"-","-",0
"6b117112-b2e5-40e7-9fa3-e6ca0d27a0b8","Male","Football","SLLAH",31,NA,"-","-",0
"6d374a47-538b-45ce-a4ca-9cf9312cae4e","Male","Football","SLLAH",13,NA,"-","-",0
"71102496-96cc-494c-9381-f57d670cee4b","Male","Football","SLLAH",13,NA,"-","-",0
"711121b9-4959-4262-963d-696f36bf68ac","Male","Football","SLLAH",13,NA,"-","-",0
"7152d990-9da2-4df2-addc-299876d92190","Male","Football","SLLAH",9,NA,"-","-",0
"726775b0-ac0d-4bc6-8dd3-ef633a9f40a5","Male","Football","SLLAH",20,NA,"-","-",0
"726775b0-ac0d-4bc6-8dd3-ef633a9f40a5","Male","Football","SLLAH",19,NA,"-","-",0
"72c8371f-a339-48f1-a682-9e5cb88a9fd2","Male","Football","SLLAH",16,NA,"-","-",0
"7312f189-d07b-4c7d-a7f3-fa9ec4c747d4","Male","Football","SLLAH",10,NA,"-","-",0
"7312f189-d07b-4c7d-a7f3-fa9ec4c747d4","Male","Football","SLLAH",11,NA,"-","-",0
"73b3d636-362a-495b-bcf0-a7665a9e2119","Male","Football","SLLAH",14,NA,"-","-",0
"77a2b335-2843-4a5d-809f-ea151edc1270","Male","Football","SLLAH",32,NA,"-","-",0
"77b1abf3-8fee-482b-8cc4-d8b137f1d9a5","Male","Football","SLLAH",10,NA,"-","-",0
"77f51033-a427-4c40-8dae-ddb29cfa4f5b","Male","Football","SLLAH",15,NA,"-","-",0
"7860490a-4cae-466e-b9bf-bbbe6595944d","Male","Football","SLLAH",12,NA,"-","-",0
"7860490a-4cae-466e-b9bf-bbbe6595944d","Male","Football","SLLAH",11,NA,"-","-",0
"7a0f56a1-bc22-45e2-ab98-f1e038629665","Male","Football","SLLAH",11,NA,"-","-",0
"7c2a5b14-8c47-414f-bd32-f9241183c985","Male","Football","SLLAH",12,NA,"-","-",0
"7d34c3d3-6b74-42f1-aa79-34a62315aac9","Male","Football","SLLAH",12,NA,"-","-",0
"7f94e0ce-2adc-4c0e-b0b3-e113191b7132","Male","Football","SLLAH",13,NA,"-","-",0
"80401ca9-914f-44bd-863f-f06863365b12","Male","Football","SLLAH",26,NA,"-","-",0
"80401ca9-914f-44bd-863f-f06863365b12","Male","Football","SLLAH",25,NA,"-","-",0
"8271af20-cbb5-4cd2-8b43-c363fd5f693f","Male","Football","SLLAH",12,NA,"-","-",0
"8320a3d7-b30e-4876-9018-ba4cc5a2b713","Male","Football","SLLAH",20,NA,"-","-",0
"8320a3d7-b30e-4876-9018-ba4cc5a2b713","Male","Football","SLLAH",19,NA,"-","-",0
"83caa38d-17c1-4945-ab30-77ceb75c7794","Male","Football","SLLAH",16,NA,"-","-",0
"861d34f5-c167-4136-94e5-d7e2da10f20d","Male","Football","SLLAH",14,NA,"-","-",0
"8728c76d-df30-40ff-9639-f12e8ba5fe53","Male","Football","SLLAH",11,NA,"-","-",0
"8728c76d-df30-40ff-9639-f12e8ba5fe53","Male","Football","SLLAH",11,NA,"-","-",0
"899b071a-ce86-475b-8376-b72c365066b2","Male","Football","SLLAH",14,NA,"-","-",0
"8a6d6c94-e08c-4958-a284-5a25230b2fd7","Male","Football","SLLAH",11,NA,"-","-",0
"8b64765b-8e66-48aa-805d-f1010ccf8c6f","Male","Football","SLLAH",27,NA,"-","-",0
"8ba2a1fa-57f2-4a87-adf5-ad554c0f5e4c","Male","Football","SLLAH",21,NA,"-","-",0
"8ba2a1fa-57f2-4a87-adf5-ad554c0f5e4c","Male","Football","SLLAH",21,NA,"-","-",0
"8ba2a1fa-57f2-4a87-adf5-ad554c0f5e4c","Male","Football","SLLAH",21,NA,"-","-",0
"8db4ba37-a00e-4115-967a-85c6892159b7","Male","Football","SLLAH",14,NA,"-","-",0
"8db4ba37-a00e-4115-967a-85c6892159b7","Male","Football","SLLAH",12,NA,"-","-",0
"8f9f8407-9863-4962-9cd0-bb309ae285ae","Male","Football","SLLAH",12,NA,"-","-",0
"94fa4f66-f18f-41b3-9075-04ca55a8b644","Male","Football","SLLAH",11,NA,"-","-",0
"94fa4f66-f18f-41b3-9075-04ca55a8b644","Male","Football","SLLAH",11,NA,"-","-",0
"94fa4f66-f18f-41b3-9075-04ca55a8b644","Male","Football","SLLAH",12,NA,"-","-",0
"98e72c5b-8888-46a5-9633-5a5c4c2703b7","Male","Football","SLLAH",15,NA,"-","-",0
"98e72c5b-8888-46a5-9633-5a5c4c2703b7","Male","Football","SLLAH",15,NA,"-","-",0
"98e72c5b-8888-46a5-9633-5a5c4c2703b7","Male","Football","SLLAH",15,NA,"-","-",0
"98e72c5b-8888-46a5-9633-5a5c4c2703b7","Male","Football","SLLAH",15,NA,"-","-",0
"9d3ade3d-707d-422a-82d2-e95b0d25a2fc","Male","Football","SLLAH",12,NA,"-","-",0
"9e446290-d68b-4925-8ed9-669c7c2e7c62","Male","Football","SLLAH",34,NA,"-","-",0
"9e8883b4-a899-48f0-9a4c-8a72dec44e9c","Male","Football","SLLAH",37,NA,"-","-",0
"a0dbfc4e-7e0b-4ccf-831a-8cc401483c9a","Male","Football","SLLAH",18,NA,"-","-",0
"a1427de2-9f87-41ef-9183-22a15e1de6ae","Male","Football","SLLAH",14,NA,"-","-",0
"a1d20aee-8f2d-434f-8bfc-bbde9cc25572","Male","Football","SLLAH",12,NA,"-","-",0
"a3f7230e-9d76-4b8d-b2bd-5867b4e50181","Male","Football","SLLAH",16,NA,"-","-",0
"a3f7230e-9d76-4b8d-b2bd-5867b4e50181","Male","Football","SLLAH",17,NA,"-","-",0
"a56a52b3-9232-46ed-b66a-ca5b91808937","Male","Football","SLLAH",24,NA,"-","-",0
"a56a52b3-9232-46ed-b66a-ca5b91808937","Male","Football","SLLAH",24,NA,"-","-",0
"a6843654-ba62-4246-901c-292790be4edc","Male","Football","SLLAH",10,NA,"-","-",0
"a7c7282e-012a-456b-ba44-83a101d3df04","Male","Football","SLLAH",34,NA,"-","-",0
"a849052e-5158-4fb9-a5ce-6e5f8c193f80","Male","Football","SLLAH",10,NA,"-","-",0
"a9f032b6-69e6-41f7-a99a-56ed4624ff94","Male","Football","SLLAH",16,NA,"-","-",0
"ab137933-2201-4f7c-a6a5-8fb2398df91e","Male","Football","SLLAH",12,NA,"-","-",0
"adf30b93-0083-4dd9-a32a-6e5c62446807","Male","Football","SLLAH",32,NA,"-","-",0
"b2be7fc1-a41a-4c43-8c98-fe24e8930e2c","Male","Football","SLLAH",26,NA,"-","-",0
"b7e78601-fcfa-4450-acc0-0acf89cc541f","Male","Football","SLLAH",14,NA,"-","-",0
"b7e78601-fcfa-4450-acc0-0acf89cc541f","Male","Football","SLLAH",14,NA,"-","-",0
"b8e510c1-c531-48e9-b01e-7f7bc9547bb3","Male","Football","SLLAH",22,NA,"-","-",0
"b8e510c1-c531-48e9-b01e-7f7bc9547bb3","Male","Football","SLLAH",22,NA,"-","-",0
"b8e510c1-c531-48e9-b01e-7f7bc9547bb3","Male","Football","SLLAH",23,NA,"-","-",0
"ba097a8b-4579-4c2c-b464-d717d2607483","Male","Football","SLLAH",23,NA,"-","-",0
"ba097a8b-4579-4c2c-b464-d717d2607483","Male","Football","SLLAH",24,NA,"-","-",0
"ba097a8b-4579-4c2c-b464-d717d2607483","Male","Football","SLLAH",23,NA,"-","-",0
"bd03aff0-7daf-472c-a654-7e5db95956bd","Male","Football","SLLAH",13,NA,"-","-",0
"bd03aff0-7daf-472c-a654-7e5db95956bd","Male","Football","SLLAH",13,NA,"-","-",0
"be8964ed-4646-4295-80f0-de25d8b5ae9e","Male","Football","SLLAH",16,NA,"-","-",0
"bfc209c4-1ddc-4c8d-847c-c1f18252eb2f","Male","Football","SLLAH",14,NA,"-","-",0
"c0056d43-5a04-4c0d-b96b-3144e9a938da","Male","Football","SLLAH",15,NA,"-","-",0
"c1c07d13-64c8-4b32-8ccf-05c0e4b6fe52","Male","Football","SLLAH",12,NA,"-","-",0
"c1c07d13-64c8-4b32-8ccf-05c0e4b6fe52","Male","Football","SLLAH",13,NA,"-","-",0
"c2ad83f3-942e-4142-9f7c-4789b80c538e","Male","Football","SLLAH",17,NA,"-","-",0
"c510d2ec-780a-4210-821d-bf7b3e1b2b99","Male","Football","SLLAH",11,NA,"-","-",0
"c601042b-376a-445d-8393-25e761965c1b","Male","Football","SLLAH",13,NA,"-","-",0
"c601042b-376a-445d-8393-25e761965c1b","Male","Football","SLLAH",13,NA,"-","-",0
"c948202d-2a13-4334-a489-f1949760e2a9","Male","Football","SLLAH",22,NA,"-","-",0
"ce7a32e4-46e2-4b8b-985b-8982c1c4c3c0","Male","Football","SLLAH",13,NA,"-","-",0
"cfd5301b-73bb-4f72-829f-ec6bb91fe968","Male","Football","SLLAH",14,NA,"-","-",0
"d1348f06-9786-49cd-91be-79232bbda7c4","Male","Football","SLLAH",10,NA,"-","-",0
"d4cc8c34-95c2-4c62-bdda-c0159e7f20ff","Male","Football","SLLAH",14,NA,"-","-",0
"d840179f-2c85-467a-a638-d308cff0600c","Male","Football","SLLAH",14,NA,"-","-",0
"d88e2311-44ec-4a80-8f79-5293cf56cdab","Male","Football","SLLAH",13,NA,"-","-",0
"dc3c4bac-0536-4790-afdc-403ca744b6c4","Male","Football","SLLAH",18,NA,"-","-",0
"dc3c4bac-0536-4790-afdc-403ca744b6c4","Male","Football","SLLAH",19,NA,"-","-",0
"dc3c4bac-0536-4790-afdc-403ca744b6c4","Male","Football","SLLAH",19,NA,"-","-",0
"ddf2506b-a87d-44ac-8be9-9450eef8c98c","Male","Football","SLLAH",13,NA,"-","-",0
"ddf2506b-a87d-44ac-8be9-9450eef8c98c","Male","Football","SLLAH",14,NA,"-","-",0
"ddf2506b-a87d-44ac-8be9-9450eef8c98c","Male","Football","SLLAH",13,NA,"-","-",0
"dfd542c2-57d9-4a76-ad62-c3b621a6281a","Male","Football","SLLAH",14,NA,"-","-",0
"e0e1e187-4091-4528-b86b-a5897ee2cd48","Male","Football","SLLAH",14,NA,"-","-",0
"e266d91a-264d-4bdd-987c-b2647a34aae2","Male","Football","SLLAH",13,NA,"-","-",0
"e37bf0d6-83b4-46ae-94cb-71e2592a3c5a","Male","Football","SLLAH",17,NA,"-","-",0
"e37bf0d6-83b4-46ae-94cb-71e2592a3c5a","Male","Football","SLLAH",17,NA,"-","-",0
"e6f07b3c-10f6-4179-a1b5-09b10c4cd777","Male","Football","SLLAH",11,NA,"-","-",0
"e783a929-662f-43a5-9b65-b2fa0703aa0b","Male","Football","SLLAH",12,NA,"-","-",0
"e783a929-662f-43a5-9b65-b2fa0703aa0b","Male","Football","SLLAH",13,NA,"-","-",0
"e7e7c8e9-7ad9-4cb9-8f4a-dcb881d04e9b","Male","Football","SLLAH",26,NA,"-","-",0
"e7e7c8e9-7ad9-4cb9-8f4a-dcb881d04e9b","Male","Football","SLLAH",25,NA,"-","-",0
"e7e7c8e9-7ad9-4cb9-8f4a-dcb881d04e9b","Male","Football","SLLAH",25,NA,"-","-",0
"e8354068-26ea-43cf-90e6-249f6269dea6","Male","Football","SLLAH",33,NA,"-","-",0
"e8354068-26ea-43cf-90e6-249f6269dea6","Male","Football","SLLAH",32,NA,"-","-",0
"ea575be3-3431-4861-b914-f1c3db4f9a8f","Male","Football","SLLAH",16,NA,"-","-",0
"ea575be3-3431-4861-b914-f1c3db4f9a8f","Male","Football","SLLAH",17,NA,"-","-",0
"ebf29232-4d0a-4cc5-8dfd-50eecb12d15d","Male","Football","SLLAH",30,NA,"-","-",0
"ebf29232-4d0a-4cc5-8dfd-50eecb12d15d","Male","Football","SLLAH",30,NA,"-","-",0
"ebf29232-4d0a-4cc5-8dfd-50eecb12d15d","Male","Football","SLLAH",31,NA,"-","-",0
"ee20145c-d5ef-4965-9c37-9c6eb0c4875b","Male","Football","SLLAH",14,NA,"-","-",0
"ee63e457-58fa-4cfa-b831-b7c811a2454b","Male","Football","SLLAH",16,NA,"-","-",0
"ef4a982c-666e-47ae-95d4-b8013263eba3","Male","Football","SLLAH",10,NA,"-","-",0
"f084c033-2f42-489f-bc91-48913f917ec9","Male","Football","SLLAH",14,NA,"-","-",0
"f30ab84d-db56-4a9c-a617-6a9f5d7fdf2a","Male","Football","SLLAH",13,NA,"-","-",0
"f47b00f7-be3a-4aaa-a2c2-f0452f06b1bd","Male","Football","SLLAH",11,NA,"-","-",0
"f4c4ecdb-6c92-40ae-8bb0-c2078be7258a","Male","Football","SLLAH",11,NA,"-","-",0
"f4c4ecdb-6c92-40ae-8bb0-c2078be7258a","Male","Football","SLLAH",12,NA,"-","-",0
"f4dc5776-1bf4-422b-ae85-bce7f3c7f70a","Male","Football","SLLAH",11,NA,"-","-",0
"f5bf9b02-2225-4d13-b71c-da2e3573f50f","Male","Football","SLLAH",14,NA,"-","-",0
"f5bf9b02-2225-4d13-b71c-da2e3573f50f","Male","Football","SLLAH",14,NA,"-","-",0
"f5cc9bfc-8a07-4617-8ecd-690c687aa61a","Male","Football","SLLAH",12,NA,"-","-",0
"f5cc9bfc-8a07-4617-8ecd-690c687aa61a","Male","Football","SLLAH",12,NA,"-","-",0
"f648a757-1137-4a81-911a-90d5038f77ad","Male","Football","SLLAH",13,NA,"-","-",0
"fac222b3-111b-4bec-affe-a5b2877ff34a","Male","Football","SLLAH",14,NA,"-","-",0
"fe1c2040-61af-4b67-b4a2-3d567acb3d0c","Male","Football","SLLAH",19,NA,"-","-",0
"febb0765-61ef-469f-8b05-dc62788aaa35","Male","Football","SLLAH",13,NA,"-","-",0
"05a8b410-d11d-42da-97ca-75db6144a09a","Male","Cricket","SLLAH",12,16,"Atypical multivariable","Gaussian",3
"1f01ae8b-43fe-4e57-8800-6ede12c07fab","Male","Cricket","SLLAH",20,52,"Typical (above)","Gaussian",3
"1f01ae8b-43fe-4e57-8800-6ede12c07fab","Male","Cricket","SLLAH",18,76,"Above-cohort multivariable","Gaussian",3
"1f01ae8b-43fe-4e57-8800-6ede12c07fab","Male","Cricket","SLLAH",20,88,"Above-cohort multivariable","Gaussian",3
"1f01ae8b-43fe-4e57-8800-6ede12c07fab","Male","Cricket","SLLAH",20,68,"Typical (above)","Gaussian",3
"1f01ae8b-43fe-4e57-8800-6ede12c07fab","Male","Cricket","SLLAH",20,28,"Typical (below)","Gaussian",3
"1f01ae8b-43fe-4e57-8800-6ede12c07fab","Male","Cricket","SLLAH",18,32,"Typical (below)","Gaussian",3
"291a08be-61fe-42d1-8dca-9153748cb236","Male","Cricket","SLLAH",17,48,"Typical (below)","Gaussian",3
"35ac0850-d377-4171-a04c-72f38f8f416b","Male","Cricket","SLLAH",15,16,"Atypical multivariable","Gaussian",3
"62b452c7-29f6-4994-8891-d4d22eb710a1","Male","Cricket","SLLAH",13,8,"Atypical multivariable","Gaussian",3
"62b452c7-29f6-4994-8891-d4d22eb710a1","Male","Cricket","SLLAH",13,20,"Atypical multivariable","Gaussian",3
"62b452c7-29f6-4994-8891-d4d22eb710a1","Male","Cricket","SLLAH",12,72,"Typical (above)","Gaussian",3
"6eca47fe-9f40-4581-bccc-f0f7025c1a94","Male","Cricket","SLLAH",18,40,"Typical (below)","Gaussian",3
"7ab61eda-cfe0-4899-9aee-323b50940976","Male","Cricket","SLLAH",25,4,"Atypical multivariable","Gaussian",3
"8a747619-5c91-46cd-86c7-e789afdec630","Male","Cricket","SLLAH",31,64,"Typical (above)","Gaussian",3
"91f61cf4-03e0-486c-9ce8-ff5fad30e6bb","Male","Cricket","SLLAH",14,84,"Above-cohort multivariable","Gaussian",3
"981c64e1-7ef6-4d47-a206-eb1b25231a94","Male","Cricket","SLLAH",42,60,"Typical (above)","Gaussian",3
"981c64e1-7ef6-4d47-a206-eb1b25231a94","Male","Cricket","SLLAH",41,64,"Typical (above)","Gaussian",3
"9e7c0a49-b031-4b16-8d72-d8119a4528b1","Male","Cricket","SLLAH",30,92,"Elite multivariable","Gaussian",3
"b3d78727-4d85-4c3f-ab96-63fe3cba89c2","Male","Cricket","SLLAH",17,0,"Atypical multivariable","Gaussian",3
"c5327699-7ce2-4994-ad94-fae510eda985","Male","Cricket","SLLAH",21,28,"Typical (below)","Gaussian",3
"e3a47c5d-3ad4-4f2a-9fd5-56f5b48b9e21","Male","Cricket","SLLAH",22,40,"Typical (below)","Gaussian",3
"e3f8c264-3f9b-4425-8efd-54580d66e2a4","Male","Cricket","SLLAH",21,48,"Typical (below)","Gaussian",3
"e3f8c264-3f9b-4425-8efd-54580d66e2a4","Male","Cricket","SLLAH",21,84,"Above-cohort multivariable","Gaussian",3
"e3f8c264-3f9b-4425-8efd-54580d66e2a4","Male","Cricket","SLLAH",22,96,"Elite multivariable","Gaussian",3
"02a3d243-1084-44c3-8c88-08b9f3802be1","Female","Badminton","SLHAR",15,60,"Typical (above)","Vine",4
"1304b925-2a3d-43c8-8e74-d2ad9b105075","Female","Badminton","SLHAR",9,46.7,"Typical (below)","Vine",4
"1e17c601-4233-4b98-900c-1dda39521445","Female","Badminton","SLHAR",20,76.7,"Above-cohort multivariable","Vine",4
"227a5eb9-878f-4fbb-b89c-2ad1d9974b91","Female","Badminton","SLHAR",20,13.3,"Atypical multivariable","Vine",4
"3b8a0371-83dc-4bb2-ac62-0d9f71af9942","Female","Badminton","SLHAR",14,3.3,"Atypical multivariable","Vine",4
"4f1a127c-df9a-411d-9b05-829581d9df01","Female","Badminton","SLHAR",15,70,"Typical (above)","Vine",4
"51c35420-1196-4c6d-b21b-c7932f56fc09","Female","Badminton","SLHAR",18,43.3,"Typical (below)","Vine",4
"53c55056-8ae2-4aba-8307-4cd78f746c9d","Female","Badminton","SLHAR",20,53.3,"Typical (above)","Vine",4
"53c55056-8ae2-4aba-8307-4cd78f746c9d","Female","Badminton","SLHAR",21,60,"Typical (above)","Vine",4
"823a94a3-60a6-465a-8c5d-4732c0f0a176","Female","Badminton","SLHAR",15,53.3,"Typical (above)","Vine",4
